Timestamp,IP_Address,Request_Method,Endpoint,Status_Code,Country,Region,Service_Type,Traffic_Source,Device_Type,User_ID,Session_ID,Demo_Request,Event_Request,AI_Assistant_Request,Converted_To_Sale,Time_Spent,Engagement_Score,Sales_Team_Member,Hour,Day,Month
2026-03-15 05:45:57,145.112.130.234,POST,/solutions.html,404,South Africa,Southern Africa,Cloud Security,Social Media,Tablet,U44185,S53185,0,0,0,0,331,5.96,sales2,5,Sunday,March
2026-03-26 16:11:59,83.222.80.225,GET,/services.html,200,Namibia,Southern Africa,Cloud Security,Referral,Desktop,U44186,S53186,0,1,0,1,599,5.94,sales2,16,Thursday,March
2026-02-22 23:19:38,111.139.29.226,GET,/services.html,200,Botswana,Southern Africa,Data Analytics,Direct,Mobile,U44187,S53187,0,0,1,0,589,8.04,sales1,23,Sunday,February
2026-02-20 19:28:05,57.123.130.133,POST,/aiassistant.php,200,Zambia,Southern Africa,Cyber Risk Assessment,Email Campaign,Tablet,U44188,S53188,0,1,1,0,20,8.17,sales3,19,Friday,February
2026-01-15 12:34:54,56.81.9.40,POST,/solutions.html,200,Kenya,East Africa,Threat Monitoring,Email Campaign,Mobile,U44189,S53189,0,0,0,1,515,6.85,sales2,12,Thursday,January
2026-03-25 23:33:29,47.3.208.153,GET,/about.html,200,South Africa,Southern Africa,AI Assistant,Search,Tablet,U44190,S53190,0,1,0,0,232,6.9,sales1,23,Wednesday,March
2026-01-02 07:12:18,177.88.80.135,GET,/event.php,304,Zambia,Southern Africa,AI Assistant,Search,Tablet,U44191,S53191,0,1,0,1,267,10.0,sales3,7,Friday,January
2026-01-03 16:15:26,70.250.234.105,GET,/event.php,200,Botswana,Southern Africa,Cloud Security,Direct,Mobile,U44192,S53192,0,1,1,0,504,7.65,sales1,16,Saturday,January
2026-03-18 01:48:52,153.186.8.118,GET,/solutions.html,200,South Africa,Southern Africa,Cyber Risk Assessment,Search,Desktop,U44193,S53193,0,0,0,0,248,2.55,sales2,1,Wednesday,March
2026-01-26 19:55:01,188.200.45.92,POST,/prototype.php,200,Kenya,East Africa,Digital Transformation,Referral,Tablet,U44194,S53194,0,0,1,1,309,8.54,sales1,19,Monday,January
2026-04-11 16:41:53,181.138.113.75,GET,/prototype.php,404,Tanzania,East Africa,Threat Monitoring,Referral,Desktop,U44195,S53195,1,0,1,1,314,8.12,sales3,16,Saturday,April
2026-04-14 11:32:12,189.138.231.180,GET,/aiassistant.php,304,Botswana,Southern Africa,Threat Monitoring,Email Campaign,Desktop,U44196,S53196,1,0,1,1,500,9.32,sales3,11,Tuesday,April
2026-04-16 19:02:58,212.254.185.26,GET,/event.php,304,Tanzania,East Africa,Cloud Security,Email Campaign,Desktop,U44197,S53197,0,1,0,0,539,8.2,sales3,19,Thursday,April
2026-02-06 05:51:58,79.138.150.214,GET,/contact.html,200,Kenya,East Africa,Data Analytics,Direct,Desktop,U44198,S53198,1,0,0,0,62,5.19,sales1,5,Friday,February
2026-01-15 01:23:10,160.3.76.63,POST,/jobs.php,200,Botswana,Southern Africa,Cyber Risk Assessment,Social Media,Desktop,U44199,S53199,0,1,1,0,505,8.78,sales2,1,Thursday,January
2026-04-03 01:15:25,35.91.43.49,POST,/aiassistant.php,200,Namibia,Southern Africa,Data Analytics,Email Campaign,Desktop,U44200,S53200,0,0,1,1,70,7.2,sales2,1,Friday,April
2026-02-07 22:58:10,13.201.215.160,POST,/services.html,304,Kenya,East Africa,Cyber Risk Assessment,Search,Tablet,U44201,S53201,0,1,0,0,230,9.09,sales2,22,Saturday,February
2026-04-19 02:35:20,47.115.33.63,POST,/prototype.php,200,Mozambique,Southern Africa,Digital Transformation,Social Media,Tablet,U44202,S53202,0,1,0,0,97,10.0,sales2,2,Sunday,April
2026-04-06 04:30:27,144.18.16.104,GET,/prototype.php,200,Mozambique,Southern Africa,AI Cybersecurity,Email Campaign,Desktop,U44203,S53203,0,0,0,0,142,6.76,sales2,4,Monday,April
2026-01-21 08:56:15,147.114.24.173,GET,/services.html,404,Botswana,Southern Africa,AI Cybersecurity,Direct,Mobile,U44204,S53204,1,0,0,1,520,8.75,sales3,8,Wednesday,January
2026-02-24 19:57:01,26.154.216.91,GET,/contact.html,304,Zambia,Southern Africa,Threat Monitoring,Direct,Desktop,U44205,S53205,1,1,0,1,174,9.07,sales1,19,Tuesday,February
2026-03-07 14:47:00,187.143.176.79,GET,/aiassistant.php,304,Mozambique,Southern Africa,Cloud Security,Social Media,Mobile,U44206,S53206,0,0,1,0,576,7.32,sales3,14,Saturday,March
2026-03-06 03:19:04,33.111.102.126,POST,/scheduledemo.php,200,South Africa,Southern Africa,Threat Monitoring,Direct,Desktop,U44207,S53207,1,1,0,1,45,10.0,sales1,3,Friday,March
2026-01-21 20:38:58,105.167.223.103,POST,/aiassistant.php,200,Kenya,East Africa,AI Cybersecurity,Direct,Mobile,U44208,S53208,1,0,1,1,232,9.09,sales1,20,Wednesday,January
2026-02-05 18:20:21,15.38.254.180,GET,/prototype.php,200,Botswana,Southern Africa,AI Cybersecurity,Social Media,Desktop,U44209,S53209,0,0,0,1,277,5.83,sales3,18,Thursday,February
2026-02-11 12:15:00,166.121.128.119,GET,/jobs.php,200,Botswana,Southern Africa,Threat Monitoring,Referral,Desktop,U44210,S53210,0,0,0,0,316,7.52,sales1,12,Wednesday,February
2026-01-21 23:38:52,75.40.186.19,GET,/prototype.php,200,Namibia,Southern Africa,Cyber Risk Assessment,Referral,Tablet,U44211,S53211,1,1,1,1,548,8.72,sales3,23,Wednesday,January
2026-02-16 07:20:49,71.146.251.242,GET,/contact.html,200,Botswana,Southern Africa,Cloud Security,Email Campaign,Mobile,U44212,S53212,1,1,0,1,543,10.0,sales2,7,Monday,February
2026-01-05 08:00:19,92.236.206.32,GET,/services.html,200,Mozambique,Southern Africa,Digital Transformation,Referral,Tablet,U44213,S53213,0,0,1,0,465,8.24,sales2,8,Monday,January
2026-04-30 13:06:57,124.80.228.148,POST,/jobs.php,404,Kenya,East Africa,Threat Monitoring,Referral,Desktop,U44214,S53214,1,1,0,1,81,7.58,sales3,13,Thursday,April
2026-01-07 06:09:58,61.193.17.43,GET,/solutions.html,200,Zambia,Southern Africa,Data Analytics,Direct,Mobile,U44215,S53215,0,0,0,0,25,9.53,sales2,6,Wednesday,January
2026-02-10 23:11:50,198.175.196.169,POST,/prototype.php,200,Namibia,Southern Africa,Cloud Security,Social Media,Desktop,U44216,S53216,0,0,1,0,181,6.56,sales2,23,Tuesday,February
2026-02-04 17:34:17,167.37.60.195,POST,/scheduledemo.php,200,Botswana,Southern Africa,Digital Transformation,Email Campaign,Desktop,U44217,S53217,1,1,0,1,216,5.02,sales2,17,Wednesday,February
2026-01-01 02:10:56,113.21.199.222,POST,/services.html,200,Tanzania,East Africa,Data Analytics,Search,Tablet,U44218,S53218,0,0,0,1,409,8.41,sales2,2,Thursday,January
2026-04-22 18:42:21,54.144.134.67,GET,/solutions.html,200,Zambia,Southern Africa,AI Cybersecurity,Email Campaign,Mobile,U44219,S53219,0,0,0,1,165,6.24,sales1,18,Wednesday,April
2026-04-15 08:38:13,48.114.40.20,GET,/aiassistant.php,200,Zambia,Southern Africa,Cyber Risk Assessment,Social Media,Desktop,U44220,S53220,0,1,1,1,185,10.0,sales3,8,Wednesday,April
2026-04-02 15:52:04,45.62.199.119,GET,/jobs.php,404,Tanzania,East Africa,Cyber Risk Assessment,Social Media,Tablet,U44221,S53221,1,0,1,1,171,7.51,sales1,15,Thursday,April
2026-02-25 18:02:03,17.195.145.183,GET,/scheduledemo.php,304,Kenya,East Africa,Cloud Security,Social Media,Tablet,U44222,S53222,1,0,0,1,237,8.42,sales2,18,Wednesday,February
2026-03-19 05:23:36,112.83.154.196,GET,/solutions.html,200,Zambia,Southern Africa,Cloud Security,Direct,Desktop,U44223,S53223,0,0,1,0,517,5.74,sales1,5,Thursday,March
2026-02-21 11:27:31,94.78.147.77,GET,/scheduledemo.php,200,Zambia,Southern Africa,Data Analytics,Email Campaign,Tablet,U44224,S53224,1,0,1,1,37,9.53,sales3,11,Saturday,February
2026-03-27 21:46:03,64.21.192.128,GET,/aiassistant.php,200,South Africa,Southern Africa,Data Analytics,Referral,Tablet,U44225,S53225,0,0,1,0,221,6.95,sales2,21,Friday,March
2026-04-05 08:38:45,63.78.10.56,POST,/aiassistant.php,200,South Africa,Southern Africa,AI Cybersecurity,Direct,Mobile,U44226,S53226,0,0,1,1,220,6.75,sales3,8,Sunday,April
2026-04-08 08:57:39,162.106.9.56,GET,/contact.html,200,Zambia,Southern Africa,Threat Monitoring,Direct,Tablet,U44227,S53227,0,1,0,1,479,6.8,sales2,8,Wednesday,April
2026-02-18 07:34:46,219.215.127.184,GET,/jobs.php,200,Namibia,Southern Africa,Threat Monitoring,Email Campaign,Desktop,U44228,S53228,0,0,1,0,73,4.42,sales3,7,Wednesday,February
2026-03-26 11:22:29,82.162.25.182,POST,/solutions.html,200,Zambia,Southern Africa,Cloud Security,Social Media,Desktop,U44229,S53229,1,0,1,0,292,6.5,sales3,11,Thursday,March
2026-04-26 15:52:33,17.131.21.204,GET,/index.html,200,Namibia,Southern Africa,Data Analytics,Social Media,Desktop,U44230,S53230,0,0,0,0,48,8.09,sales3,15,Sunday,April
2026-01-07 06:38:58,185.177.219.55,GET,/index.html,200,Zimbabwe,Southern Africa,Cyber Risk Assessment,Email Campaign,Tablet,U44231,S53231,0,0,0,0,457,3.91,sales2,6,Wednesday,January
2026-01-17 18:59:16,120.14.204.187,POST,/solutions.html,200,South Africa,Southern Africa,Cyber Risk Assessment,Referral,Mobile,U44232,S53232,0,0,1,0,85,9.04,sales3,18,Saturday,January
2026-03-16 22:18:52,149.162.132.165,GET,/event.php,200,Namibia,Southern Africa,AI Assistant,Direct,Desktop,U44233,S53233,0,1,1,1,398,6.46,sales3,22,Monday,March
2026-04-06 19:53:49,89.100.245.44,POST,/contact.html,304,Tanzania,East Africa,Data Analytics,Email Campaign,Mobile,U44234,S53234,0,0,1,0,144,7.49,sales1,19,Monday,April
2026-02-10 16:41:13,120.130.23.43,GET,/index.html,200,Zambia,Southern Africa,AI Assistant,Social Media,Mobile,U44235,S53235,1,1,1,0,518,2.53,sales2,16,Tuesday,February
2026-02-21 16:05:29,173.167.74.68,GET,/scheduledemo.php,200,Mozambique,Southern Africa,Cyber Risk Assessment,Social Media,Desktop,U44236,S53236,1,1,1,1,544,7.45,sales2,16,Saturday,February
2026-03-23 23:44:50,1.44.7.88,POST,/aiassistant.php,404,Botswana,Southern Africa,Cyber Risk Assessment,Email Campaign,Desktop,U44237,S53237,0,1,1,0,228,4.91,sales3,23,Monday,March
2026-04-16 10:20:40,121.207.201.75,GET,/prototype.php,404,Kenya,East Africa,Digital Transformation,Email Campaign,Desktop,U44238,S53238,0,0,1,0,466,6.3,sales2,10,Thursday,April
2026-04-13 02:12:47,118.245.177.131,GET,/prototype.php,200,Mozambique,Southern Africa,AI Cybersecurity,Referral,Tablet,U44239,S53239,0,0,0,0,543,3.87,sales2,2,Monday,April
2026-01-07 04:12:27,57.112.68.216,POST,/event.php,304,Zambia,Southern Africa,Data Analytics,Email Campaign,Tablet,U44240,S53240,0,1,1,0,447,5.24,sales2,4,Wednesday,January
2026-01-11 07:22:27,101.61.51.194,GET,/event.php,404,South Africa,Southern Africa,Data Analytics,Search,Desktop,U44241,S53241,0,1,1,0,246,6.67,sales2,7,Sunday,January
2026-03-25 20:39:50,210.117.239.188,GET,/event.php,404,Botswana,Southern Africa,AI Assistant,Referral,Desktop,U44242,S53242,0,1,1,0,354,6.46,sales2,20,Wednesday,March
2026-02-12 01:04:18,12.10.156.151,POST,/event.php,304,Zambia,Southern Africa,Cloud Security,Social Media,Desktop,U44243,S53243,0,1,0,0,335,8.77,sales2,1,Thursday,February
2026-04-03 07:13:31,18.141.172.16,POST,/scheduledemo.php,200,Zambia,Southern Africa,Digital Transformation,Direct,Tablet,U44244,S53244,1,1,0,0,140,3.26,sales2,7,Friday,April
2026-03-21 03:31:36,143.202.28.254,POST,/prototype.php,200,Kenya,East Africa,Cyber Risk Assessment,Social Media,Tablet,U44245,S53245,0,0,0,1,571,6.9,sales1,3,Saturday,March
2026-02-25 12:56:51,19.57.147.254,GET,/index.html,200,Kenya,East Africa,AI Assistant,Direct,Mobile,U44246,S53246,0,0,0,0,488,6.8,sales2,12,Wednesday,February
2026-03-27 12:40:20,104.169.217.80,POST,/about.html,200,Mozambique,Southern Africa,AI Assistant,Social Media,Tablet,U44247,S53247,0,0,0,0,254,6.08,sales1,12,Friday,March
2026-03-30 02:05:11,109.83.219.209,POST,/prototype.php,200,South Africa,Southern Africa,Data Analytics,Search,Tablet,U44248,S53248,1,0,0,0,585,5.17,sales2,2,Monday,March
2026-02-27 05:56:06,3.102.111.142,GET,/index.html,200,Tanzania,East Africa,Digital Transformation,Referral,Tablet,U44249,S53249,0,1,0,0,250,9.2,sales2,5,Friday,February
2026-02-15 19:48:09,34.151.146.194,GET,/jobs.php,200,Zimbabwe,Southern Africa,AI Assistant,Social Media,Mobile,U44250,S53250,0,0,1,0,569,10.0,sales2,19,Sunday,February
2026-03-20 03:00:21,174.212.36.175,GET,/services.html,404,Zimbabwe,Southern Africa,Cloud Security,Direct,Tablet,U44251,S53251,0,1,0,0,258,3.57,sales3,3,Friday,March
2026-01-15 04:06:36,78.202.183.79,GET,/about.html,200,Kenya,East Africa,AI Cybersecurity,Social Media,Tablet,U44252,S53252,0,0,0,0,194,5.15,sales3,4,Thursday,January
2026-03-14 10:06:20,142.46.149.213,POST,/scheduledemo.php,200,Zimbabwe,Southern Africa,Cloud Security,Social Media,Desktop,U44253,S53253,1,1,0,0,156,4.99,sales2,10,Saturday,March
2026-03-05 23:52:33,115.112.252.108,GET,/event.php,200,Botswana,Southern Africa,Threat Monitoring,Referral,Desktop,U44254,S53254,1,1,0,0,187,6.44,sales3,23,Thursday,March
2026-04-09 03:15:25,197.192.186.209,POST,/event.php,200,Zambia,Southern Africa,Data Analytics,Referral,Tablet,U44255,S53255,0,1,0,0,474,9.51,sales3,3,Thursday,April
2026-03-07 22:12:54,16.204.192.225,GET,/aiassistant.php,404,Zimbabwe,Southern Africa,AI Cybersecurity,Social Media,Mobile,U44256,S53256,0,0,1,1,269,8.06,sales3,22,Saturday,March
2026-02-22 01:45:00,163.135.227.36,GET,/index.html,404,Zimbabwe,Southern Africa,Digital Transformation,Referral,Tablet,U44257,S53257,1,1,0,0,285,6.69,sales2,1,Sunday,February
2026-02-22 23:50:07,84.229.247.135,POST,/prototype.php,200,Kenya,East Africa,Cloud Security,Search,Tablet,U44258,S53258,1,0,0,1,300,7.03,sales3,23,Sunday,February
2026-03-17 22:48:51,138.140.237.21,GET,/about.html,200,Zambia,Southern Africa,Data Analytics,Social Media,Desktop,U44259,S53259,0,1,1,0,510,6.36,sales3,22,Tuesday,March
2026-04-18 13:02:27,33.198.11.125,POST,/prototype.php,404,Zimbabwe,Southern Africa,AI Assistant,Search,Tablet,U44260,S53260,0,0,0,0,568,8.48,sales2,13,Saturday,April
2026-02-16 00:51:26,89.146.115.49,GET,/contact.html,304,Tanzania,East Africa,Cyber Risk Assessment,Social Media,Desktop,U44261,S53261,0,0,1,1,35,8.72,sales1,0,Monday,February
2026-03-14 09:14:45,29.182.63.110,GET,/contact.html,200,Zimbabwe,Southern Africa,AI Assistant,Search,Mobile,U44262,S53262,1,0,1,1,561,8.18,sales2,9,Saturday,March
2026-04-27 13:24:05,165.29.16.88,GET,/services.html,404,Zambia,Southern Africa,Cyber Risk Assessment,Search,Mobile,U44263,S53263,1,0,0,0,88,2.61,sales2,13,Monday,April
2026-01-10 07:59:14,184.165.211.47,POST,/aiassistant.php,304,Tanzania,East Africa,AI Cybersecurity,Direct,Tablet,U44264,S53264,0,0,1,0,386,7.03,sales1,7,Saturday,January
2026-01-13 05:19:38,75.85.32.73,GET,/contact.html,200,Namibia,Southern Africa,AI Cybersecurity,Search,Desktop,U44265,S53265,0,1,1,0,581,6.63,sales1,5,Tuesday,January
2026-02-01 04:36:22,179.58.8.113,POST,/scheduledemo.php,200,South Africa,Southern Africa,Threat Monitoring,Referral,Mobile,U44266,S53266,1,1,1,1,240,8.98,sales2,4,Sunday,February
2026-03-02 05:28:13,12.160.173.216,POST,/event.php,200,Tanzania,East Africa,AI Assistant,Referral,Desktop,U44267,S53267,0,1,0,0,316,7.48,sales2,5,Monday,March
2026-01-18 16:16:37,15.155.79.191,GET,/jobs.php,200,Zimbabwe,Southern Africa,AI Assistant,Search,Desktop,U44268,S53268,0,0,1,0,240,8.11,sales1,16,Sunday,January
2026-04-29 04:26:04,21.12.227.26,GET,/about.html,404,Zambia,Southern Africa,AI Assistant,Search,Mobile,U44269,S53269,0,0,0,0,199,6.01,sales2,4,Wednesday,April
2026-03-08 11:15:54,195.239.142.53,POST,/index.html,304,South Africa,Southern Africa,Cyber Risk Assessment,Referral,Tablet,U44270,S53270,0,0,0,0,128,8.88,sales2,11,Sunday,March
2026-02-13 16:21:49,4.117.10.28,POST,/index.html,200,Kenya,East Africa,Threat Monitoring,Direct,Desktop,U44271,S53271,0,0,0,0,543,9.47,sales1,16,Friday,February
2026-02-10 16:27:32,186.32.149.39,GET,/jobs.php,200,Kenya,East Africa,Cloud Security,Referral,Mobile,U44272,S53272,0,0,0,0,80,3.75,sales2,16,Tuesday,February
2026-04-22 10:00:05,111.95.169.140,GET,/aiassistant.php,304,South Africa,Southern Africa,Cloud Security,Email Campaign,Desktop,U44273,S53273,0,0,1,1,420,4.41,sales1,10,Wednesday,April
2026-03-27 07:20:54,221.54.127.182,GET,/services.html,200,Namibia,Southern Africa,Cyber Risk Assessment,Direct,Desktop,U44274,S53274,0,1,0,0,52,8.52,sales2,7,Friday,March
2026-03-09 18:38:08,153.144.181.114,GET,/jobs.php,404,Kenya,East Africa,Threat Monitoring,Referral,Desktop,U44275,S53275,0,1,1,0,526,6.66,sales1,18,Monday,March
2026-01-03 08:30:39,4.175.144.72,GET,/prototype.php,304,South Africa,Southern Africa,Data Analytics,Referral,Tablet,U44276,S53276,0,0,1,1,346,9.06,sales1,8,Saturday,January
2026-03-29 22:31:36,168.249.255.131,GET,/prototype.php,200,Zimbabwe,Southern Africa,Digital Transformation,Direct,Mobile,U44277,S53277,0,0,0,1,402,7.48,sales2,22,Sunday,March
2026-01-23 09:00:10,193.163.242.124,POST,/contact.html,200,Kenya,East Africa,Data Analytics,Social Media,Desktop,U44278,S53278,0,1,0,0,349,8.39,sales1,9,Friday,January
2026-04-15 14:20:58,36.127.185.133,GET,/about.html,404,South Africa,Southern Africa,AI Assistant,Direct,Mobile,U44279,S53279,1,0,0,0,548,5.51,sales1,14,Wednesday,April
2026-04-14 19:01:17,170.224.165.32,POST,/event.php,404,Tanzania,East Africa,Threat Monitoring,Social Media,Mobile,U44280,S53280,0,1,1,0,391,7.68,sales1,19,Tuesday,April
2026-03-03 16:11:34,150.56.222.255,POST,/prototype.php,200,Zambia,Southern Africa,Cyber Risk Assessment,Referral,Desktop,U44281,S53281,0,0,0,0,293,7.69,sales3,16,Tuesday,March
2026-01-16 23:14:44,28.109.183.94,POST,/index.html,404,Namibia,Southern Africa,AI Assistant,Referral,Tablet,U44282,S53282,1,0,0,0,423,5.62,sales1,23,Friday,January
2026-01-19 03:03:03,138.26.46.125,GET,/event.php,200,Zambia,Southern Africa,Cyber Risk Assessment,Direct,Tablet,U44283,S53283,0,1,0,1,178,9.0,sales3,3,Monday,January
2026-01-09 22:53:54,152.195.63.122,POST,/prototype.php,200,Zimbabwe,Southern Africa,Data Analytics,Referral,Desktop,U44284,S53284,1,0,0,0,72,3.21,sales1,22,Friday,January
2026-05-01 02:32:25,47.24.17.176,GET,/contact.html,200,Kenya,East Africa,Digital Transformation,Social Media,Mobile,U44285,S53285,0,1,1,0,114,7.42,sales3,2,Friday,May
2026-04-08 23:35:28,156.64.221.116,POST,/event.php,200,Namibia,Southern Africa,Data Analytics,Direct,Mobile,U44286,S53286,1,1,0,1,308,4.41,sales3,23,Wednesday,April
2026-03-30 13:55:14,11.180.96.196,POST,/contact.html,304,Botswana,Southern Africa,Threat Monitoring,Email Campaign,Desktop,U44287,S53287,1,0,1,0,256,4.96,sales1,13,Monday,March
2026-02-01 05:39:24,28.115.157.174,POST,/about.html,200,Namibia,Southern Africa,Cyber Risk Assessment,Search,Mobile,U44288,S53288,0,1,1,1,83,8.97,sales2,5,Sunday,February
2026-01-02 20:50:04,3.13.63.237,GET,/contact.html,200,Mozambique,Southern Africa,Digital Transformation,Search,Mobile,U44289,S53289,1,0,1,0,541,4.8,sales3,20,Friday,January
2026-03-13 07:26:59,23.90.135.119,GET,/index.html,200,Mozambique,Southern Africa,Digital Transformation,Direct,Mobile,U44290,S53290,0,0,0,1,186,4.72,sales1,7,Friday,March
2026-01-16 09:57:53,203.109.208.139,GET,/services.html,200,Zimbabwe,Southern Africa,Digital Transformation,Direct,Mobile,U44291,S53291,0,0,0,1,84,8.16,sales2,9,Friday,January
2026-01-02 02:36:02,19.133.151.183,POST,/services.html,200,Kenya,East Africa,Cloud Security,Social Media,Desktop,U44292,S53292,0,1,0,1,305,4.78,sales2,2,Friday,January
2026-04-27 14:01:34,66.105.151.158,POST,/event.php,200,Botswana,Southern Africa,Cloud Security,Social Media,Tablet,U44293,S53293,0,1,0,0,37,9.04,sales1,14,Monday,April
2026-03-03 08:29:38,93.83.10.104,POST,/about.html,200,Mozambique,Southern Africa,Cyber Risk Assessment,Search,Mobile,U44294,S53294,0,0,0,0,503,8.29,sales3,8,Tuesday,March
2026-03-20 17:04:48,4.16.31.100,GET,/contact.html,404,Mozambique,Southern Africa,Threat Monitoring,Social Media,Desktop,U44295,S53295,0,0,0,0,595,5.44,sales2,17,Friday,March
2026-03-28 11:43:34,98.103.205.87,GET,/contact.html,200,Kenya,East Africa,Digital Transformation,Direct,Desktop,U44296,S53296,1,0,0,1,302,8.96,sales3,11,Saturday,March
2026-04-12 08:39:01,151.224.2.44,GET,/services.html,304,Tanzania,East Africa,Threat Monitoring,Direct,Desktop,U44297,S53297,1,1,0,0,412,3.12,sales2,8,Sunday,April
2026-01-28 16:35:40,12.2.87.15,POST,/solutions.html,200,Kenya,East Africa,AI Cybersecurity,Direct,Mobile,U44298,S53298,0,0,0,0,528,7.94,sales2,16,Wednesday,January
2026-04-25 08:33:29,2.175.197.107,POST,/scheduledemo.php,304,Kenya,East Africa,Data Analytics,Social Media,Mobile,U44299,S53299,1,0,0,0,441,4.51,sales1,8,Saturday,April
2026-02-10 06:46:12,162.141.87.94,GET,/solutions.html,304,Zambia,Southern Africa,AI Assistant,Search,Mobile,U44300,S53300,0,0,0,0,528,5.95,sales1,6,Tuesday,February
2026-03-15 00:23:12,216.108.243.146,POST,/aiassistant.php,200,Tanzania,East Africa,Cyber Risk Assessment,Email Campaign,Desktop,U44301,S53301,0,0,1,0,392,6.08,sales3,0,Sunday,March
2026-03-19 12:34:03,192.62.62.220,POST,/index.html,200,Botswana,Southern Africa,Threat Monitoring,Direct,Desktop,U44302,S53302,0,0,1,1,27,9.56,sales1,12,Thursday,March
2026-01-06 10:44:31,88.143.27.149,GET,/jobs.php,200,Mozambique,Southern Africa,AI Cybersecurity,Social Media,Desktop,U44303,S53303,0,0,1,0,148,6.0,sales2,10,Tuesday,January
2026-02-28 00:53:01,55.149.155.41,POST,/scheduledemo.php,404,Tanzania,East Africa,Cyber Risk Assessment,Social Media,Desktop,U44304,S53304,1,0,0,1,394,6.84,sales3,0,Saturday,February
2026-02-12 17:41:35,26.46.108.76,GET,/scheduledemo.php,200,Zimbabwe,Southern Africa,AI Assistant,Referral,Mobile,U44305,S53305,1,0,0,0,29,6.12,sales1,17,Thursday,February
2026-01-02 20:54:44,105.147.47.143,GET,/solutions.html,200,South Africa,Southern Africa,Cyber Risk Assessment,Referral,Tablet,U44306,S53306,0,0,1,1,20,5.03,sales1,20,Friday,January
2026-03-06 00:17:38,135.92.83.134,POST,/services.html,304,Botswana,Southern Africa,Data Analytics,Direct,Desktop,U44307,S53307,0,0,0,1,400,4.94,sales1,0,Friday,March
2026-01-24 05:45:53,44.71.105.183,POST,/index.html,200,Mozambique,Southern Africa,AI Assistant,Direct,Tablet,U44308,S53308,0,0,1,1,408,7.62,sales1,5,Saturday,January
2026-02-16 12:20:16,56.75.194.148,POST,/about.html,200,South Africa,Southern Africa,Cyber Risk Assessment,Direct,Desktop,U44309,S53309,0,1,0,0,549,6.95,sales1,12,Monday,February
2026-01-09 10:59:43,117.0.170.234,GET,/about.html,404,Zimbabwe,Southern Africa,Cyber Risk Assessment,Social Media,Tablet,U44310,S53310,0,1,0,0,110,8.53,sales1,10,Friday,January
2026-02-27 01:02:30,25.185.148.248,POST,/services.html,200,Namibia,Southern Africa,Digital Transformation,Search,Mobile,U44311,S53311,0,0,0,0,441,6.52,sales2,1,Friday,February
2026-03-22 20:54:05,152.243.67.140,POST,/scheduledemo.php,200,Kenya,East Africa,AI Assistant,Social Media,Tablet,U44312,S53312,1,1,0,0,590,6.58,sales1,20,Sunday,March
2026-01-18 14:44:12,68.26.212.156,POST,/services.html,304,Zambia,Southern Africa,Threat Monitoring,Search,Tablet,U44313,S53313,1,1,0,1,206,8.53,sales3,14,Sunday,January
2026-03-26 09:04:03,34.53.229.19,GET,/solutions.html,200,Tanzania,East Africa,Data Analytics,Search,Mobile,U44314,S53314,0,0,1,0,188,6.26,sales2,9,Thursday,March
2026-04-11 14:19:47,65.157.232.153,GET,/scheduledemo.php,200,Mozambique,Southern Africa,AI Assistant,Email Campaign,Mobile,U44315,S53315,1,0,1,1,592,4.12,sales2,14,Saturday,April
2026-04-23 23:22:02,51.71.52.61,GET,/jobs.php,200,Kenya,East Africa,AI Assistant,Referral,Tablet,U44316,S53316,0,0,0,1,109,8.7,sales3,23,Thursday,April
2026-03-02 02:46:18,35.208.45.236,POST,/aiassistant.php,404,South Africa,Southern Africa,Data Analytics,Social Media,Desktop,U44317,S53317,0,1,1,0,63,5.65,sales2,2,Monday,March
2026-03-26 15:49:58,204.35.179.113,GET,/about.html,200,Zambia,Southern Africa,AI Assistant,Referral,Mobile,U44318,S53318,0,1,1,0,369,7.13,sales1,15,Thursday,March
2026-04-21 02:18:31,134.42.134.110,POST,/jobs.php,200,Mozambique,Southern Africa,Threat Monitoring,Direct,Mobile,U44319,S53319,0,0,0,0,33,5.75,sales1,2,Tuesday,April
2026-03-09 14:20:05,138.63.60.37,GET,/solutions.html,200,South Africa,Southern Africa,AI Cybersecurity,Direct,Mobile,U44320,S53320,0,1,0,0,461,5.05,sales3,14,Monday,March
2026-04-04 18:12:14,101.31.175.134,POST,/scheduledemo.php,200,Kenya,East Africa,Data Analytics,Email Campaign,Desktop,U44321,S53321,1,0,0,0,72,3.2,sales2,18,Saturday,April
2026-04-29 11:23:56,173.214.202.85,GET,/services.html,404,Mozambique,Southern Africa,AI Assistant,Search,Tablet,U44322,S53322,0,1,0,0,94,7.68,sales3,11,Wednesday,April
2026-04-12 18:24:10,3.185.51.84,GET,/event.php,200,Zambia,Southern Africa,Threat Monitoring,Search,Desktop,U44323,S53323,0,1,1,0,516,1.0,sales2,18,Sunday,April
2026-03-15 23:02:41,137.254.82.128,POST,/solutions.html,200,Mozambique,Southern Africa,Digital Transformation,Referral,Tablet,U44324,S53324,0,1,1,1,252,9.6,sales2,23,Sunday,March
2026-01-19 04:49:59,16.173.6.148,GET,/scheduledemo.php,200,Kenya,East Africa,Cloud Security,Referral,Tablet,U44325,S53325,1,0,0,1,47,9.06,sales1,4,Monday,January
